,open,high,low,close,adjclose,volume,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2023-07-28,106.11410602615705,107.75598610715844,105.01344573142146,106.71532415258385,106.71532415258385,3580281,106.88167,106.88128703892036,0.16596288633651568,0.0
2023-07-31,107.21307290667676,108.39922198171902,105.63044961029638,106.88128703892036,106.88128703892036,1548456,106.964645,106.93392281206891,0.052635773148551834,0.0
2023-08-11,107.66185233199997,108.82618633139992,107.1760941219082,107.76529522548176,107.76529522548176,5053694,107.67372,107.95018981314928,0.0,-0.18489458766751454
2023-08-23,107.96363182795083,109.39409814468452,106.70049279157978,108.403159365089,108.403159365089,2005677,108.60002,108.6721400272936,0.2689806622045978,0.0
2023-08-25,109.08444222352436,109.89944310431142,108.19396407554432,108.62504220242296,108.62504220242296,5047090,108.65998,108.9102742093616,0.28523200693864226,0.0
2023-08-31,109.57105189676108,110.22013288685852,107.96258345373197,109.048845913617,109.048845913617,2398290,109.14227,109.10948396942364,0.06063805580663484,0.0
2023-09-01,109.94831074928834,110.23342586904236,108.03984779172784,109.10948396942364,109.10948396942364,2904943,109.28235,109.22764526250236,0.11816129307872814,0.0
2023-09-08,109.95788791258563,110.5999933143735,108.82132459939128,109.83999294319536,109.83999294319536,4949615,109.44724,109.90873399949324,0.0,-0.06874105629788119
2023-09-19,110.89879434592298,111.40753222001952,109.84462807029688,111.18407914768076,111.18407914768076,2771558,110.695435,111.39412293821592,0.0,-0.21004379053515265
2023-09-26,111.7498462728034,113.01326509523312,110.3505643723857,111.6860733428454,111.6860733428454,3325376,111.72847,111.89255727707253,0.20648393422712275,0.0
2023-10-02,113.37299124967522,114.35949123577278,111.8273725162652,112.58760615875276,112.58760615875276,5250965,112.27807,112.7448187799984,0.0,-0.15721262124563395
2023-10-09,112.45833530786572,113.42193698104964,111.6236933581286,113.08409235650684,113.08409235650684,3042114,112.94904,113.51745853762324,0.0,-0.4333661811163978
2023-10-11,112.42755274242592,114.34709342665556,111.37329294480476,113.74463096749304,113.74463096749304,2887649,113.20332,113.8602029466608,0.0,-0.11557197916776829
2023-10-13,114.75004847988478,115.00649929771453,113.42659943365892,113.95620096757082,113.95620096757082,2121986,113.51417,114.1181502712504,0.0,-0.16194930367957738
2023-10-17,114.21071431104984,115.1697055678736,113.18496717405442,114.4218702748344,114.4218702748344,4574785,113.75606,114.59883444567626,0.0,-0.17696417084185612
2023-10-24,114.89515357491072,116.51953036101246,114.16479811824682,115.17507580040862,115.17507580040862,4325897,114.7288,115.27410256126018,0.0,-0.09902676085155804
2023-10-25,114.73339096410324,116.39686444338685,113.75408299168036,115.27410256126018,115.27410256126018,4558323,114.83788,115.311662252485,0.0,-0.03755969122481417
2023-11-09,116.43077133921427,117.535393250966,115.42489451896856,116.62440126546645,116.62440126546645,1535373,116.497444,116.6928892671997,0.0,-0.06848800173325742
2023-11-21,116.53092924366062,118.34780015116824,115.73446581098024,117.41051539761148,117.41051539761148,1214825,116.83529,117.44315939856556,0.0,-0.03264400095407893
2023-11-23,118.04637009347924,118.80035275876808,117.2563188206912,117.697439772759,117.697439772759,5289876,117.03923,117.6492494976871,0.0,0.04819027507190299
2023-11-30,117.04506180667178,119.11511750352284,116.6469276691244,117.83422163774748,117.83422163774748,1468634,117.715294,117.87048394850412,0.0,-0.03626231075664066
2023-12-06,117.79266647697771,118.14679590752972,116.90409434323864,117.8757889610892,117.8757889610892,1286667,117.76121,117.85236640585777,0.0,0.023422555231434217
2023-12-08,119.0668280920659,119.84816012932968,117.1853829231482,117.93815390351728,117.93815390351728,3171629,117.8209,117.9883469252018,0.0,-0.050193021684521
2023-12-14,116.73670171760428,118.75879295307544,116.48112945474185,117.83552706382063,117.83552706382063,4326109,117.90219,117.81221436455832,-0.023312699262319825,0.0
2023-12-28,117.6293881408592,118.98913682963772,116.19091578209478,117.45027045862808,117.45027045862808,4220223,117.738815,117.50237134415036,0.05210088552227887,0.0
2024-01-02,116.94950817581426,118.39788757203785,115.63717542366837,117.63147350778584,117.63147350778584,4912587,117.65813,117.31162788907336,-0.31984561871247763,0.0
2024-01-05,116.21115247019507,118.4035380400584,115.62448636436449,117.13065603828964,117.13065603828964,4673487,117.473335,116.98638317448456,-0.1442728638050852,0.0
2024-01-10,116.18544656472037,117.91196760895372,115.1897818760085,116.7842673565,116.7842673565,3780503,117.170784,116.87448934751328,0.09022199101327999,0.0
2024-01-18,116.70322525494664,117.66489617407814,115.3595798580128,116.1681578507654,116.1681578507654,4801927,116.59129,116.10422325163955,-0.06393459912584376,0.0
2024-01-22,115.86704119060089,116.49529308618632,115.24197019381748,115.88078018022526,115.88078018022526,2865195,116.38186,115.766777325279,-0.11400285494626416,0.0
2024-01-30,115.01868429036747,116.13117099234572,113.58208350782766,114.91328594790352,114.91328594790352,1413307,115.54425,114.88422602857938,-0.029059919324140537,0.0
2024-02-08,115.04196037995092,116.3896233855938,113.72393199906767,114.39551102379464,114.39551102379464,1631169,114.798935,114.27316317999949,-0.12234784379515418,0.0
2024-02-29,113.17931663335328,113.73710374203117,111.44195424112166,112.64438548461064,112.64438548461064,4147530,113.28598,112.62069010420558,-0.023695380405058586,0.0
2024-03-14,112.23583319353064,113.11692851250794,110.5472986276832,111.54466939382677,111.54466939382677,4071387,112.16521,111.54398983896569,-0.0006795548610796232,0.0
2024-03-25,110.4754593052462,111.9212713248868,110.04396953326165,110.99713476008752,110.99713476008752,2133365,111.388466,111.03544160131548,0.03830684122796413,0.0
2024-03-28,109.89957404760408,111.55114021563875,108.6053118471322,110.87477073092955,110.87477073092955,4426552,111.10912,110.89774961919323,0.022978888263679664,0.0
2024-04-16,109.30603566599233,110.39348195957052,109.00774577389772,110.18918990009053,110.18918990009053,3369161,110.510506,110.1404249736088,-0.04876492648172359,0.0
2024-04-17,111.0456321108001,112.20938364951306,109.00457304958196,110.14042497360882,110.14042497360882,4679281,110.46044,110.1080281333664,-0.03239684024241285,0.0
2024-04-18,110.8479302710487,111.72447148256882,108.77481566057584,110.1080281333664,110.1080281333664,3124217,110.46657,110.11683298217233,0.008804848805922916,0.0
2024-04-19,108.90841814739342,110.39723108739342,108.41890139424486,110.11683298217233,110.11683298217233,2050447,110.425606,110.10923277079276,-0.0076002113795681225,0.0
2024-05-01,110.9979332208063,112.06188236733,109.8831098563321,110.62037938646172,110.62037938646172,3640441,110.50456,110.81211301950655,0.0,-0.1917336330448336
2024-05-09,111.27304702603996,112.75386480426413,110.53172560589874,111.41330665916898,111.41330665916898,4036647,111.24831,111.55072847279403,0.0,-0.13742181362505335
2024-05-23,112.339445182018,113.40625670341475,111.64753721228632,112.09774068013088,112.09774068013088,4143411,111.93577,112.16177503502986,0.0,-0.06403435489897902
2024-05-30,113.40412884231075,114.01478471216622,112.25106734141596,112.79981574516978,112.79981574516978,4798875,112.133446,112.91077289937913,0.0,-0.11095715420934482
2024-06-13,114.9136336398149,115.8402318884575,113.48542219468663,113.99268402153456,113.99268402153456,3782018,113.80518,113.9636454316762,0.0,0.029038589858359387
2024-06-25,115.05833962085094,115.84749488469112,113.68447654270142,114.77425719619464,114.77425719619464,5092560,114.560074,114.7927844056968,0.0,-0.018527209502167352
